item,itemLabel,startDate,endDate,sourceDate,psid
Q6708140,Gheorghe Tabunșcic,1995-06-19,1999-09-24,,Q6708140-3E6D5601-3EAC-4E1D-A038-19349E83E625
Q11651646,Dumitru Croitor,1999-09-24,2002-06-21,,Q11651646-52C0DA7A-98B1-4563-A8EF-AA8B41F7FB7A
Q6708140,Gheorghe Tabunșcic,2002-11-09,2006-12-29,,Q6708140-5EBA6532-2A8B-4958-94A5-6B6598C01F9C
Q2482916,Mihail Formuzal,2006-12-29,2015-03-23,,Q2482916-05183863-B679-4D10-81CB-5E3127B04F2C
Q12731069,Irina Vlah,2015-04-15,,,Q12731069-60783c80-4b24-0aeb-f8c3-300e59e2857f
